ID,DATAISTITUZIONE,DATACESSAZIONE,CODISTAT,CODCATASTALE,DENOMINAZIONE_IT,DENOMTRASLITTERATA,ALTRADENOMINAZIONE,ALTRADENOMTRASLITTERATA,IDPROVINCIA,IDPROVINCIAISTAT,IDREGIONE,IDPREFETTURA,STATO,SIGLAPROVINCIA,FONTE,DATAULTIMOAGG,COD_DENOM
1179,1947-01-10,9999-12-31,004026,B079,BOSIA,BOSIA,,,4,004,01,CN,A,CN,,2016-06-17,
1180,1948-04-07,9999-12-31,006022,B080,BOSIO,BOSIO,,,6,006,01,AL,A,AL,,2016-06-17,
1181,2004-06-08,9999-12-31,097009,B081,BOSISIO PARINI,BOSISIO PARINI,,,97,097,03,LC,A,LC,,2016-06-17,
1183,1861-03-17,9999-12-31,018020,B082,BOSNASCO,BOSNASCO,,,18,018,03,PV,A,PV,,2016-06-17,
1184,1861-03-17,9999-12-31,016033,B083,BOSSICO,BOSSICO,,,16,016,03,BG,A,BG,,2016-06-17,
1185,1861-03-17,9999-12-31,004027,B084,BOSSOLASCO,BOSSOLASCO,,,4,004,01,CN,A,CN,,2016-06-17,
1186,1957-01-17,9999-12-31,079012,B085,BOTRICELLO,BOTRICELLO,,,79,079,18,CZ,A,CZ,,2016-06-17,
1187,1958-05-28,9999-12-31,075009,B086,BOTRUGNO,BOTRUGNO,,,75,075,16,LE,A,LE,,2016-06-17,
1189,1861-03-17,9999-12-31,016034,B088,BOTTANUCO,BOTTANUCO,,,16,016,03,BG,A,BG,,2016-06-17,
1192,1928-11-27,9999-12-31,017023,B091,BOTTICINO,BOTTICINO,,,17,017,03,BS,A,BS,,2016-06-17,
1195,1933-08-01,9999-12-31,090016,B094,BOTTIDDA,BOTTIDDA,,,90,090,20,SS,A,SS,,2016-06-17,
1198,1908-04-24,9999-12-31,080011,B097,BOVA,BOVA,,,80,080,18,RC,A,RC,,2016-06-17,
1200,1908-04-24,9999-12-31,080013,B099,BOVA MARINA,BOVA MARINA,,,80,080,18,RC,A,RC,,2016-06-17,
1199,1861-03-17,9999-12-31,080012,B098,BOVALINO,BOVALINO,,,80,080,18,RC,A,RC,,2016-06-17,
1201,1963-02-07,9999-12-31,017024,B100,BOVEGNO,BOVEGNO,,,17,017,03,BS,A,BS,,2016-06-17,
1202,1861-03-17,9999-12-31,004028,B101,BOVES,BOVES,,,4,004,01,CN,A,CN,,2016-06-17,
1203,1861-03-17,9999-12-31,017025,B102,BOVEZZO,BOVEZZO,,,17,017,03,BS,A,BS,,2016-06-17,
783,1927-01-12,9999-12-31,060014,A720,BOVILLE ERNICA,BOVILLE ERNICA,,,60,060,12,FR,A,FR,,2016-06-17,
1205,1861-03-17,9999-12-31,071007,B104,BOVINO,BOVINO,,,71,071,16,FG,A,FG,,2016-06-17,
1206,2009-06-30,9999-12-31,108010,B105,BOVISIO-MASCIAGO,BOVISIO-MASCIAGO,,,108,108,03,MB,A,MB,,2016-06-17,
1208,1996-12-07,9999-12-31,028014,B106,BOVOLENTA,BOVOLENTA,,,28,028,05,PD,A,PD,,2016-06-17,
1209,2000-07-16,9999-12-31,023012,B107,BOVOLONE,BOVOLONE,,,23,023,05,VR,A,VR,,2016-06-17,
1211,1861-03-17,9999-12-31,006023,B109,BOZZOLE,BOZZOLE,,,6,006,01,AL,A,AL,,2016-06-17,
1212,1868-07-01,9999-12-31,020007,B110,BOZZOLO,BOZZOLO,,,20,020,03,MN,A,MN,,2016-06-17,
1213,1947-10-29,9999-12-31,004029,B111,BRA,BRA,,,4,004,01,CN,A,CN,,2016-06-17,
1214,1948-04-22,9999-12-31,016035,B112,BRACCA,BRACCA,,,16,016,03,BG,A,BG,,2016-06-17,
1215,1935-03-22,9999-12-31,058013,B114,BRACCIANO,BRACCIANO,,,58,058,12,RM,A,RM,,2016-06-17,
1216,1861-03-17,9999-12-31,065016,B115,BRACIGLIANO,BRACIGLIANO,,,65,065,15,SA,A,SA,,2016-06-17,
21859,1927-01-12,9999-12-31,021009,B116,BRAIES,BRAIES,PRAGS,PRAGS,21,021,04,BZ,A,BZ,,2016-06-17,
1218,1958-03-30,9999-12-31,018021,B117,BRALLO DI PREGOLA,BRALLO DI PREGOLA,,,18,018,03,PV,A,PV,,2016-06-17,
1220,1861-03-17,9999-12-31,080014,B118,BRANCALEONE,BRANCALEONE,,,80,080,18,RC,A,RC,,2016-06-17,
1222,1947-05-12,9999-12-31,017026,B120,BRANDICO,BRANDICO,,,17,017,03,BS,A,BS,,2016-06-17,
1223,1861-03-17,9999-12-31,001034,B121,BRANDIZZO,BRANDIZZO,,,1,001,01,TO,A,TO,,2016-06-17,
1225,1861-03-17,9999-12-31,016036,B123,BRANZI,BRANZI,,,16,016,03,BG,A,BG,,2016-06-17,
1226,1949-08-27,9999-12-31,017027,B124,BRAONE,BRAONE,,,17,017,03,BS,A,BS,,2016-06-17,
1228,1927-01-12,9999-12-31,012017,B126,BREBBIA,BREBBIA,,,12,012,03,VA,A,VA,,2016-06-17,
1229,1907-05-10,9999-12-31,026005,B128,BREDA DI PIAVE,BREDA DI PIAVE,,,26,026,05,TV,A,TV,,2016-06-17,
1231,1927-01-12,9999-12-31,012018,B131,BREGANO,BREGANO,,,12,012,03,VA,A,VA,,2016-06-17,
1232,1866-11-19,9999-12-31,024014,B132,BREGANZE,BREGANZE,,,24,024,05,VI,A,VI,,2016-06-17,
1234,1980-05-29,9999-12-31,013028,B134,BREGNANO,BREGNANO,,,13,013,03,CO,A,CO,,2016-06-17,
1237,2011-09-01,9999-12-31,016037,B137,BREMBATE,BREMBATE,,,16,016,03,BG,A,BG,,2016-06-17,
1238,1948-02-26,9999-12-31,016038,B138,BREMBATE DI SOPRA,BREMBATE DI SOPRA,,,16,016,03,BG,A,BG,,2016-06-17,
1241,1992-04-16,9999-12-31,098006,B141,BREMBIO,BREMBIO,,,98,098,03,LO,A,LO,,2016-06-17,
1243,1861-03-17,9999-12-31,018022,B142,BREME,BREME,,,18,018,03,PV,A,PV,,2016-06-17,
1244,1866-11-19,9999-12-31,024015,B143,BRENDOLA,BRENDOLA,,,24,024,05,VI,A,VI,,2016-06-17,
1245,2009-08-23,9999-12-31,013029,B144,BRENNA,BRENNA,,,13,013,03,CO,A,CO,,2016-06-17,
1246,1929-05-03,9999-12-31,021010,B145,BRENNERO,BRENNERO,BRENNER,BRENNER,21,021,04,BZ,A,BZ,,2016-06-17,
1249,1949-08-27,9999-12-31,017028,B149,BRENO,BRENO,,,17,017,03,BS,A,BS,,2016-06-17,
1250,1953-09-01,9999-12-31,012019,B150,BRENTA,BRENTA,,,12,012,03,VA,A,VA,,2016-06-17,
1252,1928-10-17,9999-12-31,023013,B152,BRENTINO BELLUNO,BRENTINO BELLUNO,,,23,023,05,VR,A,VR,,2016-06-17,
1253,1924-01-14,9999-12-31,022025,B153,BRENTONICO,BRENTONICO,,,22,022,04,TN,A,TN,,2016-06-17,
1255,2014-02-22,9999-12-31,023014,B154,BRENZONE SUL GARDA,BRENZONE SUL GARDA,,,23,023,05,VR,A,VR,,2016-06-17,
1260,1992-01-30,9999-12-31,035006,B156,BRESCELLO,BRESCELLO,,,35,035,08,RE,A,RE,,2016-06-17,
1261,1928-11-27,9999-12-31,017029,B157,BRESCIA,BRESCIA,,,17,017,03,BS,A,BS,,2016-06-17,
1262,1947-03-15,9999-12-31,022026,B158,BRESIMO,BRESIMO,,,22,022,04,TN,A,TN,,2016-06-17,
1263,2005-01-08,9999-12-31,018023,B159,BRESSANA BOTTARONE,BRESSANA BOTTARONE,,,18,018,03,PV,A,PV,,2016-06-17,
21868,2013-05-17,9999-12-31,021011,B160,BRESSANONE,BRESSANONE,BRIXEN,BRIXEN,21,021,04,BZ,A,BZ,,2016-06-17,
1265,1866-11-19,9999-12-31,024016,B161,BRESSANVIDO,BRESSANVIDO,,,24,024,05,VI,A,VI,,2016-06-17,
1266,1884-08-23,9999-12-31,015032,B162,BRESSO,BRESSO,,,15,015,03,MI,A,MI,,2016-06-17,
1270,1953-07-24,9999-12-31,012020,B166,BREZZO DI BEDERO,BREZZO DI BEDERO,,,12,012,03,VA,A,VA,,2016-06-17,
1271,1861-03-17,9999-12-31,004030,B167,BRIAGLIA,BRIAGLIA,,,4,004,01,CN,A,CN,,2016-06-17,
1273,1992-04-16,9999-12-31,102003,B169,BRIATICO,BRIATICO,,,102,102,18,VV,A,VV,,2016-06-17,
1276,1861-03-17,9999-12-31,001035,B171,BRICHERASIO,BRICHERASIO,,,1,001,01,TO,A,TO,,2016-06-17,
1277,1948-03-26,9999-12-31,013030,B172,BRIENNO,BRIENNO,,,13,013,03,CO,A,CO,,2016-06-17,
1278,1861-03-17,9999-12-31,076013,B173,BRIENZA,BRIENZA,,,76,076,17,PZ,A,PZ,,2016-06-17,
1280,1947-10-07,9999-12-31,004031,B175,BRIGA ALTA,BRIGA ALTA,,,4,004,01,CN,A,CN,,2016-06-17,
1281,1861-03-17,9999-12-31,003026,B176,BRIGA NOVARESE,BRIGA NOVARESE,,,3,003,01,NO,A,NO,,2016-06-17,
1283,1863-07-13,9999-12-31,016040,B178,BRIGNANO GERA D'ADDA,BRIGNANO GERA D'ADDA,,,16,016,03,BG,A,BG,,2016-06-17,
1284,1947-11-03,9999-12-31,006024,B179,BRIGNANO-FRASCATA,BRIGNANO-FRASCATA,,,6,006,01,AL,A,AL,,2016-06-17,
1285,1927-01-12,9999-12-31,074001,B180,BRINDISI,BRINDISI,,,74,074,16,BR,A,BR,,2016-06-17,
1286,1863-02-06,9999-12-31,076014,B181,BRINDISI MONTAGNA,BRINDISI MONTAGNA,,,76,076,17,PZ,A,PZ,,2016-06-17,
1287,1927-01-12,9999-12-31,012021,B182,BRINZIO,BRINZIO,,,12,012,03,VA,A,VA,,2016-06-17,
1288,1861-03-17,9999-12-31,003027,B183,BRIONA,BRIONA,,,3,003,01,NO,A,NO,,2016-06-17,
1289,1948-02-13,9999-12-31,017030,B184,BRIONE,BRIONE,,,17,017,03,BS,A,BS,,2016-06-17,
1292,2009-06-30,9999-12-31,108011,B187,BRIOSCO,BRIOSCO,,,108,108,03,MB,A,MB,,2016-06-17,
1294,1861-03-17,9999-12-31,039004,B188,BRISIGHELLA,BRISIGHELLA,,,39,039,08,RA,A,RA,,2016-06-17,
1297,1953-07-21,9999-12-31,012022,B191,BRISSAGO-VALTRAVAGLIA,BRISSAGO-VALTRAVAGLIA,,,12,012,03,VA,A,VA,,2016-06-17,
1298,1946-03-10,9999-12-31,007011,B192,BRISSOGNE,BRISSOGNE,,,7,007,02,AO,A,AO,,2016-06-17,
1299,1927-01-12,9999-12-31,068004,B193,BRITTOLI,BRITTOLI,,,68,068,13,PE,A,PE,,2016-06-17,
1300,1992-04-16,9999-12-31,097010,B194,BRIVIO,BRIVIO,,,97,097,03,LC,A,LC,,2016-06-17,
1302,1954-08-14,9999-12-31,060015,B195,BROCCOSTELLA,BROCCOSTELLA,,,60,060,12,FR,A,FR,,2016-06-17,
1303,1866-11-19,9999-12-31,024017,B196,BROGLIANO,BROGLIANO,,,24,024,05,VI,A,VI,,2016-06-17,
1304,1992-04-16,9999-12-31,102004,B197,BROGNATURO,BROGNATURO,,,102,102,18,VV,A,VV,,2016-06-17,
1306,1861-03-17,9999-12-31,083007,B198,BROLO,BROLO,,,83,083,19,ME,A,ME,,2016-06-17,
1308,1946-11-12,9999-12-31,004032,B200,BRONDELLO,BRONDELLO,,,4,004,01,CN,A,CN,,2016-06-17,
1309,1869-02-01,9999-12-31,018024,B201,BRONI,BRONI,,,18,018,03,PV,A,PV,,2016-06-17,
1310,1981-05-03,9999-12-31,087009,B202,BRONTE,BRONTE,,,87,087,19,CT,A,CT,,2016-06-17,
21870,1948-03-14,9999-12-31,021012,B203,BRONZOLO,BRONZOLO,BRANZOLL,BRANZOLL,21,021,04,BZ,A,BZ,,2016-06-17,
1312,1861-03-17,9999-12-31,004033,B204,BROSSASCO,BROSSASCO,,,4,004,01,CN,A,CN,,2016-06-17,
1313,1946-11-11,9999-12-31,001036,B205,BROSSO,BROSSO,,,1,001,01,TO,A,TO,,2016-06-17,
1316,1992-05-23,9999-12-31,103013,B207,BROVELLO-CARPUGNINO,BROVELLO-CARPUGNINO,,,103,103,01,VB,A,VB,,2016-06-17,
1318,1947-01-21,9999-12-31,001037,B209,BROZOLO,BROZOLO,,,1,001,01,TO,A,TO,,2016-06-17,
1321,2009-06-30,9999-12-31,108012,B212,BRUGHERIO,BRUGHERIO,,,108,108,03,MB,A,MB,,2016-06-17,
1323,1866-11-19,9999-12-31,028015,B213,BRUGINE,BRUGINE,,,28,028,05,PD,A,PD,,2016-06-17,
1324,1956-07-25,9999-12-31,011007,B214,BRUGNATO,BRUGNATO,,,11,011,07,SP,A,SP,,2016-06-17,
1325,1968-04-06,9999-12-31,093007,B215,BRUGNERA,BRUGNERA,,,93,093,06,PN,A,PN,,2016-06-17,
1327,1956-05-24,9999-12-31,001038,B216,BRUINO,BRUINO,,,1,001,01,TO,A,TO,,2016-06-17,
1328,1861-03-17,9999-12-31,016041,B217,BRUMANO,BRUMANO,,,16,016,03,BG,A,BG,,2016-06-17,
1329,1947-11-03,9999-12-31,013032,B218,BRUNATE,BRUNATE,,,13,013,03,CO,A,CO,,2016-06-17,
1330,1956-03-04,9999-12-31,012023,B219,BRUNELLO,BRUNELLO,,,12,012,03,VA,A,VA,,2016-06-17,
21873,1928-04-04,9999-12-31,021013,B220,BRUNICO,BRUNICO,BRUNECK,BRUNECK,21,021,04,BZ,A,BZ,,2016-06-17,
1332,1935-04-08,9999-12-31,005010,B221,BRUNO,BRUNO,,,5,005,01,AT,A,AT,,2016-06-17,
1334,1956-05-20,9999-12-31,016042,B223,BRUSAPORTO,BRUSAPORTO,,,16,016,03,BG,A,BG,,2016-06-17,
1336,1957-07-21,9999-12-31,001039,B225,BRUSASCO,BRUSASCO,,,1,001,01,TO,A,TO,,2016-06-17,
1337,1927-01-12,9999-12-31,063010,B227,BRUSCIANO,BRUSCIANO,,,63,063,15,NA,A,NA,,2016-06-17,
1338,1928-09-06,9999-12-31,012024,B228,BRUSIMPIANO,BRUSIMPIANO,,,12,012,03,VA,A,VA,,2016-06-17,
1339,1992-04-16,9999-12-31,096007,B229,BRUSNENGO,BRUSNENGO,,,96,096,01,BI,A,BI,,2016-06-17,
1341,1946-01-30,9999-12-31,007012,B230,BRUSSON,BRUSSON,,,7,007,02,AO,A,AO,,2016-06-17,
1343,1861-03-17,9999-12-31,001040,B232,BRUZOLO,BRUZOLO,,,1,001,01,TO,A,TO,,2016-06-17,
1345,1885-01-15,9999-12-31,080015,B234,BRUZZANO ZEFFIRIO,BRUZZANO ZEFFIRIO,,,80,080,18,RC,A,RC,,2016-06-17,
1346,1861-03-17,9999-12-31,015035,B235,BUBBIANO,BUBBIANO,,,15,015,03,MI,A,MI,,2016-06-17,
1347,1935-04-08,9999-12-31,005011,B236,BUBBIO,BUBBIO,,,5,005,01,AT,A,AT,,2016-06-17,
1348,1861-03-17,9999-12-31,089003,B237,BUCCHERI,BUCCHERI,,,89,089,19,SR,A,SR,,2016-06-17,
1349,1861-03-17,9999-12-31,069008,B238,BUCCHIANICO,BUCCHIANICO,,,69,069,13,CH,A,CH,,2016-06-17,
1350,1861-03-17,9999-12-31,062010,B239,BUCCIANO,BUCCIANO,,,62,062,15,BN,A,BN,,2016-06-17,
1351,1924-01-07,9999-12-31,015036,B240,BUCCINASCO,BUCCINASCO,,,15,015,03,MI,A,MI,,2016-06-17,
1352,1861-03-17,9999-12-31,065017,B242,BUCCINO,BUCCINO,,,65,065,15,SA,A,SA,,2016-06-17,
1353,1861-03-17,9999-12-31,051005,B243,BUCINE,BUCINE,,,51,051,09,AR,A,AR,,2016-06-17,
22836,2016-04-28,9999-12-31,090017,B246,BUDDUSÒ,BUDDUSO',,,90,090,20,SS,A,SS,,2017-11-11,
1358,1968-04-06,9999-12-31,093008,B247,BUDOIA,BUDOIA,,,93,093,06,PN,A,PN,,2016-06-17,
22837,2016-04-28,9999-12-31,090091,B248,BUDONI,BUDONI,,,90,090,20,SS,A,SS,,2017-11-11,
1362,1869-01-30,9999-12-31,037008,B249,BUDRIO,BUDRIO,,,37,037,08,BO,A,BO,,2016-06-17,
22838,2016-04-28,9999-12-31,111006,B250,BUGGERRU,BUGGERRU,,,112,111,20,CA,A,SU,,2017-11-13,
1365,1928-01-26,9999-12-31,047003,B251,BUGGIANO,BUGGIANO,,,47,047,09,PT,A,PT,,2016-06-17,
1368,1863-07-13,9999-12-31,014010,B255,BUGLIO IN MONTE,BUGLIO IN MONTE,,,14,014,03,SO,A,SO,,2016-06-17,
1369,1861-03-17,9999-12-31,066012,B256,BUGNARA,BUGNARA,,,66,066,13,AQ,A,AQ,,2016-06-17,
1371,1956-03-04,9999-12-31,012025,B258,BUGUGGIATE,BUGUGGIATE,,,12,012,03,VA,A,VA,,2016-06-17,
1372,1968-04-06,9999-12-31,030013,B259,BUJA,BUJA,,,30,030,06,UD,A,UD,,2016-06-17,
1374,1992-04-16,9999-12-31,097011,B261,BULCIAGO,BULCIAGO,,,97,097,03,LC,A,LC,,2016-06-17,
1376,1950-04-05,9999-12-31,013034,B262,BULGAROGRASSO,BULGAROGRASSO,,,13,013,03,CO,A,CO,,2016-06-17,
1378,1861-03-17,9999-12-31,090018,B264,BULTEI,BULTEI,,,90,090,20,SS,A,SS,,2016-06-17,
1379,1861-03-17,9999-12-31,090019,B265,BULZI,BULZI,,,90,090,20,SS,A,SS,,2016-06-17,
1380,1861-03-17,9999-12-31,065018,B266,BUONABITACOLO,BUONABITACOLO,,,65,065,15,SA,A,SA,,2016-06-17,
1381,1861-03-17,9999-12-31,062011,B267,BUONALBERGO,BUONALBERGO,,,62,062,15,BN,A,BN,,2016-06-17,
1383,1861-03-17,9999-12-31,052003,B269,BUONCONVENTO,BUONCONVENTO,,,52,052,09,SI,A,SI,,2016-06-17,
1384,1861-03-17,9999-12-31,078020,B270,BUONVICINO,BUONVICINO,,,78,078,18,CS,A,CS,,2016-06-17,
1386,2009-06-30,9999-12-31,108013,B272,BURAGO DI MOLGORA,BURAGO DI MOLGORA,,,108,108,03,MB,A,MB,,2016-06-17,
22839,2016-04-28,9999-12-31,111007,B274,BURCEI,BURCEI,,,112,111,20,CA,A,SU,,2017-11-13,
1390,1861-03-17,9999-12-31,084005,B275,BURGIO,BURGIO,,,84,084,19,AG,A,AG,,2016-06-17,
1391,1946-11-02,9999-12-31,090020,B276,BURGOS,BURGOS,,,90,090,20,SS,A,SS,,2016-06-17,
1393,1861-03-17,9999-12-31,001041,B278,BURIASCO,BURIASCO,,,1,001,01,TO,A,TO,,2016-06-17,
1394,1946-12-24,9999-12-31,001042,B279,BUROLO,BUROLO,,,1,001,01,TO,A,TO,,2016-06-17,
1395,1927-01-12,9999-12-31,002021,B280,BURONZO,BURONZO,,,2,002,01,VC,A,VC,,2016-06-17,
1396,1974-08-20,9999-12-31,095017,B281,BUSACHI,BUSACHI,,,95,095,20,OR,A,OR,,2016-06-17,
1398,1861-03-17,9999-12-31,010006,B282,BUSALLA,BUSALLA,,,10,010,07,GE,A,GE,,2016-06-17,
1400,1946-12-24,9999-12-31,001043,B284,BUSANO,BUSANO,,,1,001,01,TO,A,TO,,2016-06-17,
1401,1861-03-17,9999-12-31,004034,B285,BUSCA,BUSCA,,,4,004,01,CN,A,CN,,2016-06-17,
1402,1861-03-17,9999-12-31,015038,B286,BUSCATE,BUSCATE,,,15,015,03,MI,A,MI,,2016-06-17,
1403,1861-03-17,9999-12-31,089004,B287,BUSCEMI,BUSCEMI,,,89,089,19,SR,A,SR,,2016-06-17,
1404,1950-08-01,9999-12-31,081002,B288,BUSETO PALIZZOLO,BUSETO PALIZZOLO,,,81,081,19,TP,A,TP,,2016-06-17,
1405,2009-12-18,9999-12-31,108051,B289,BUSNAGO,BUSNAGO,,,108,108,03,MB,A,MB,,2016-06-17,
1409,1861-03-17,9999-12-31,015040,B292,BUSSERO,BUSSERO,,,15,015,03,MI,A,MI,,2016-06-17,
1410,1861-03-17,9999-12-31,034007,B293,BUSSETO,BUSSETO,,,34,034,08,PR,A,PR,,2016-06-17,
1411,1927-01-12,9999-12-31,068005,B294,BUSSI SUL TIRINO,BUSSI SUL TIRINO,,,68,068,13,PE,A,PE,,2016-06-17,
1412,1970-03-03,9999-12-31,070005,B295,BUSSO,BUSSO,,,70,070,14,CB,A,CB,,2016-06-17,
1413,1975-01-29,9999-12-31,023015,B296,BUSSOLENGO,BUSSOLENGO,,,23,023,05,VR,A,VR,,2016-06-17,
1414,1928-11-10,9999-12-31,001044,B297,BUSSOLENO,BUSSOLENO,,,1,001,01,TO,A,TO,,2016-06-17,
1417,1928-05-22,9999-12-31,012026,B300,BUSTO ARSIZIO,BUSTO ARSIZIO,,,12,012,03,VA,A,VA,,2016-06-17,
1418,1997-07-26,9999-12-31,015041,B301,BUSTO GAROLFO,BUSTO GAROLFO,,,15,015,03,MI,A,MI,,2016-06-17,
1419,1861-03-17,9999-12-31,085003,B302,BUTERA,BUTERA,,,85,085,19,CL,A,CL,,2016-06-17,
1420,1867-06-24,9999-12-31,050002,B303,BUTI,BUTI,,,50,050,09,PI,A,PI,,2016-06-17,
1421,1866-11-19,9999-12-31,023016,B304,BUTTAPIETRA,BUTTAPIETRA,,,23,023,05,VR,A,VR,,2016-06-17,
1422,1863-01-05,9999-12-31,001045,B305,BUTTIGLIERA ALTA,BUTTIGLIERA ALTA,,,1,001,01,TO,A,TO,,2016-06-17,
1423,1935-04-08,9999-12-31,005012,B306,BUTTIGLIERA D'ASTI,BUTTIGLIERA D'ASTI,,,5,005,01,AT,A,AT,,2016-06-17,
1426,1968-04-06,9999-12-31,030014,B309,BUTTRIO,BUTTRIO,,,30,030,06,UD,A,UD,,2016-06-17,
1428,1954-04-24,9999-12-31,006025,B311,CABELLA LIGURE,CABELLA LIGURE,,,6,006,01,AL,A,AL,,2016-06-17,
1430,1861-03-17,9999-12-31,013035,B313,CABIATE,CABIATE,,,13,013,03,CO,A,CO,,2016-06-17,
1431,1974-08-20,9999-12-31,095018,B314,CABRAS,CABRAS,,,95,095,20,OR,A,OR,,2016-06-17,
1433,1861-03-17,9999-12-31,082014,B315,CACCAMO,CACCAMO,,,82,082,19,PA,A,PA,,2016-06-17,
16795,1999-01-13,9999-12-31,101002,B319,CACCURI,CACCURI,,,101,101,18,KR,A,KR,,2016-06-17,
1446,1928-08-16,9999-12-31,012027,B326,CADEGLIANO-VICONAGO,CADEGLIANO-VICONAGO,,,12,012,03,VA,A,VA,,2016-06-17,
1448,1866-01-01,9999-12-31,035008,B328,CADELBOSCO DI SOPRA,CADELBOSCO DI SOPRA,,,35,035,08,RE,A,RE,,2016-06-17,
1452,1861-03-17,9999-12-31,033007,B332,CADEO,CADEO,,,33,033,08,PC,A,PC,,2016-06-17,
1455,2008-10-15,9999-12-31,022029,B335,CADERZONE TERME,CADERZONE TERME,,,22,022,04,TN,A,TN,,2016-06-17,
1465,1880-01-16,9999-12-31,028016,B345,CADONEGHE,CADONEGHE,,,28,028,05,PD,A,PD,,2016-06-17,
16796,2013-11-12,9999-12-31,013036,B346,CADORAGO,CADORAGO,,,13,013,03,CO,A,CO,,2016-06-17,
23033,2019-02-15,9999-12-31,012143,M425,CADREZZATE CON OSMATE,CADREZZATE CON OSMATE,,,12,012,03,VA,A,VA,,2019-03-06,
1469,1945-05-01,9999-12-31,026006,B349,CAERANO DI SAN MARCO,CAERANO DI SAN MARCO,,,26,026,05,TV,A,TV,,2016-06-17,
16797,1928-04-15,9999-12-31,001046,B350,CAFASSE,CAFASSE,,,1,001,01,TO,A,TO,,2016-06-17,
1471,1861-03-17,9999-12-31,065019,B351,CAGGIANO,CAGGIANO,,,65,065,15,SA,A,SA,,2016-06-17,
1472,1998-09-04,9999-12-31,041007,B352,CAGLI,CAGLI,,,41,041,11,PU,A,PU,,2016-06-17,
1474,1991-12-10,9999-12-31,092009,B354,CAGLIARI,CAGLIARI,,,92,092,20,CA,A,CA,,2016-06-17,
16798,1947-10-01,9999-12-31,013037,B355,CAGLIO,CAGLIO,,,13,013,03,CO,A,CO,,2016-06-17,
1478,1864-06-23,9999-12-31,066013,B358,CAGNANO AMITERNO,CAGNANO AMITERNO,,,66,066,13,AQ,A,AQ,,2016-06-17,
1477,1862-11-10,9999-12-31,071008,B357,CAGNANO VARANO,CAGNANO VARANO,,,71,071,16,FG,A,FG,,2016-06-17,
16799,1945-09-01,9999-12-31,061008,B361,CAIANELLO,CAIANELLO,,,61,061,15,CE,A,CE,,2016-06-17,
16800,1945-09-01,9999-12-31,061009,B362,CAIAZZO,CAIAZZO,,,61,061,15,CE,A,CE,,2016-06-17,
21875,1927-01-12,9999-12-31,021014,B364,CAINES,CAINES,KUENS,KUENS,21,021,04,BZ,A,BZ,,2016-06-17,
16801,1956-03-25,9999-12-31,017031,B365,CAINO,CAINO,,,17,017,03,BS,A,BS,,2016-06-17,
1486,1861-03-17,9999-12-31,014011,B366,CAIOLO,CAIOLO,,,14,014,03,SO,A,SO,,2016-06-17,
1487,1861-03-17,9999-12-31,064013,B367,CAIRANO,CAIRANO,,,64,064,15,AV,A,AV,,2016-06-17,
1488,1952-10-18,9999-12-31,012029,B368,CAIRATE,CAIRATE,,,12,012,03,VA,A,VA,,2016-06-17,
1489,1929-04-12,9999-12-31,009015,B369,CAIRO MONTENOTTE,CAIRO MONTENOTTE,,,9,009,07,SV,A,SV,,2016-06-17,
1491,1861-03-17,9999-12-31,063011,B371,CAIVANO,CAIVANO,,,63,063,15,NA,A,NA,,2016-06-17,
16802,1928-04-15,9999-12-31,064014,B374,CALABRITTO,CALABRITTO,,,64,064,15,AV,A,AV,,2016-06-17,
1495,1959-09-03,9999-12-31,025008,B375,CALALZO DI CADORE,CALALZO DI CADORE,,,25,025,05,BL,A,BL,,2016-06-17,
1496,1935-04-08,9999-12-31,005013,B376,CALAMANDRANA,CALAMANDRANA,,,5,005,01,AT,A,AT,,2016-06-17,
1497,1861-03-17,9999-12-31,084006,B377,CALAMONACI,CALAMONACI,,,84,084,19,AG,A,AG,,2016-06-17,
22840,2016-04-28,9999-12-31,090021,B378,CALANGIANUS,CALANGIANUS,,,90,090,20,SS,A,SS,,2017-11-11,
1500,1861-03-17,9999-12-31,080016,B379,CALANNA,CALANNA,,,80,080,18,RC,A,RC,,2016-06-17,
1501,1992-05-23,9999-12-31,103014,B380,CALASCA-CASTIGLIONE,CALASCA-CASTIGLIONE,,,103,103,01,VB,A,VB,,2016-06-17,
1503,1937-03-02,9999-12-31,086005,B381,CALASCIBETTA,CALASCIBETTA,,,86,086,19,EN,A,EN,,2016-06-17,
1504,1861-03-17,9999-12-31,066014,B382,CALASCIO,CALASCIO,,,66,066,13,AQ,A,AQ,,2016-06-17,
22841,2016-04-28,9999-12-31,111008,B383,CALASETTA,CALASETTA,,,112,111,20,CA,A,SU,,2017-11-13,
1507,1861-03-17,9999-12-31,087010,B384,CALATABIANO,CALATABIANO,,,87,087,19,CT,A,CT,,2016-06-17,
1508,1999-09-20,9999-12-31,081003,B385,CALATAFIMI-SEGESTA,CALATAFIMI-SEGESTA,,,81,081,19,TP,A,TP,,2016-06-17,
1512,1927-01-12,9999-12-31,056010,B388,CALCATA,CALCATA,,,56,056,12,VT,A,VT,,2016-06-17,
1513,1988-08-03,9999-12-31,022032,B389,CALCERANICA AL LAGO,CALCERANICA AL LAGO,,,22,022,04,TN,A,TN,,2016-06-17,
1514,1884-09-16,9999-12-31,050003,B390,CALCI,CALCI,,,50,050,09,PI,A,PI,,2016-06-17,
1515,1927-01-12,9999-12-31,077004,B391,CALCIANO,CALCIANO,,,77,077,17,MT,A,MT,,2016-06-17,
