cod_amm	des_amm	Comune	nome_resp	cogn_resp	Cap	Provincia	Regione	sito_istituzionale	Indirizzo	titolo_resp	tipologia_istat	tipologia_amm	acronimo	cf_validato	cf	mail1	tipo_mail1	mail2	tipo_mail2	mail3	tipo_mail3	mail4	tipo_mail4	mail5	tipo_mail5	url_facebook	url_twitter	url_youtube	url_linkedin	liv_accessibili
c_c931	Comune di Commezzadura	Commezzadura	Ivan	Tevini	38020	TN	Trentino-Alto Adige/Südtirol	www.comune.commezzadura.tn.it	Frazione Mestriago Via Del Comune, 10	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00252960224	comune@pec.comune.commezzadura.tn.it	Pec	protocollo@comune.commezzadura.tn.it	Altro	null	null	null	null	null	null					
C_C933	Comune di Como	Como	Valentino	Chiarion	22100	CO	Lombardia	www.comune.como.it	Via Vittorio Emanuele II, 97	Settore Serv.Demografici-Innov.Tecnologica	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	80005370137	comune.como@comune.pec.como.it	Pec	aire@comune.pec.como.it	Pec	anagrafe.certificazioni@comune.pec.como.it	Pec	elettorale@comune.pec.como.it	Pec	statocivile.nascite@comune.pec.como.it	Pec					
c_c934	Comune di Compiano	Compiano	Francesco	Mariani	43053	PR	Emilia-Romagna	www.cedacricert.it	Via Marco Rossi Sidoli, 3	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00440610343	protocollo@postacert.comune.compiano.pr.it	Pec	affarigenerali@comune.compiano.pr.it	Altro	compiano@comune.compiano.pr.it	Altro	segretario@comune.compiano.pr.it	Altro	sindaco@comune.compiano.pr.it	Altro	https://www.facebook.com/ComplaniComunitas				
c_c935	Comune di Comunanza	Comunanza	Domenico	Annibali	63087	AP	Marche	www.comune.comunanza.ap.it	Piazza Iv Novembre, 2	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	80001250440	protocollo@pec.comune.comunanza.ap.it	Pec	null	null	null	null	null	null	null	null					
c_c936	Comune di Valsolda	Valsolda	Laura	Romano'	22010	CO	Lombardia	www.comune.valsolda.co.it	Via M.Bellotti, 21	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00598360139	comune.valsolda@halleycert.it	Pec	info@comune.valsolda.co.it	Altro	tecnico.valsolda@pec.it	Pec	null	null	null	null					
c_c937	Comune di Comun Nuovo	Comun Nuovo	IVAN	MORIGGI	24040	BG	Lombardia	www.comune.comunnuovo.bg.it	Piazza De Gasperi 7	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00646020164	comune.comun_nuovo@pec.regione.lombardia.it	Pec	null	null	null	null	null	null	null	null					
c_c938	Comune di Cona	Cona	Alessandro	Aggio	30010	VE	Veneto	www.comune.cona.ve.it	Piazza Cesare De Lotto N. 15	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00334010279	comune.cona@pec.it	Pec	protocollo@comune.cona.ve.it	Altro	null	null	null	null	null	null	https://it-it.facebook.com/ComunediCona/				
c_c939	Comune di Conca della Campania	Conca della Campania	David Lucio	Simone	81044	CE	Campania	http://www.comune.concadellacampania.ce.it/c061031	Piazza Umberto I	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	83000540613	segreteria@pec.comune.concadellacampania.ce.it	Pec	segreteria@comune.concadellacampania.ce.it	Altro	null	null	null	null	null	null					
c_c940	Comune di Conca dei Marini	Conca dei Marini	Gaetano	Frate	84010	SA	Campania	www.comuneconcadeimarini.it	Via Roma 1	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00542710652	protocollo.concadeimarini@asmepec.it	Pec	comuneconcadeimarini@gmail.com	Altro	null	null	null	null	null	null	https://www.facebook.com/comuneconcadeimarini				
c_c941	Comune di Conca Casale	Conca Casale	Luciano	Bucci	86070	IS	Molise	www.comune.concacasale.is.it/	Piazza Chiesa, 1	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	80001270943	comune.concacasale@cert.regione.molise.it	Pec	comuneconca@virgilio.it	Altro	null	null	null	null	null	null					
C_C943	Comune di Concamarise	Concamarise	Maurizio	Mantovani	37050	VR	Veneto	www.comune.concamarise.vr.it/	Via Capitello, 1	Resp. Amministrativo	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	82002330239	comune.concamarise@pec.it	Pec	areacontabile@comune.concamarise.vr.it	Altro	null	null	null	null	null	null					
c_c946	Comune di Concerviano	Concerviano	Pierluigi	Buzzi	02020	RI	Lazio	www.comune.concerviano.ri.it	Piazza San Nicola, 16	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00078040573	comune.concerviano@pec.it	Pec	comune.concerviano@libero.it	Altro	null	null	null	null	null	null					
c_c948	Comune di Concesio	Concesio	AGOSTINO	DAMIOLINI	25062	BS	Lombardia	www.comune.concesio.brescia.it	Piazza Paolo VI, 1	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00350520177	protocollo@pec.comune.concesio.brescia.it	Pec	anagrafe@pec.comune.concesio.brescia.it	Pec	polizia@pec.comune.concesio.brescia.it	Pec	protocollo@comune.concesio.brescia.it	Altro	ragioneria@comune.concesio.brescia.it	Altro	https://www.facebook.com/comune.concesio		https://www.youtube.com/channel/UCHQ1Sab3oWoVm4rAxsL_kgQ?view_as=subscriber		
c_c950	Comune di Concordia Sagittaria	Concordia Sagittaria	Claudio	Odorico	30023	VE	Veneto	www.comune.concordiasagittaria.ve.it	Via Roma, 55	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00576720270	comune.concordiasagittaria.ve@pecveneto.it	Pec	null	null	null	null	null	null	null	null					
c_c951	Comune di Concordia Sulla Secchia	Concordia sulla Secchia	Luca	Prandini	41033	MO	Emilia-Romagna	www.comune.concordia.mo.it	Piazza 29 Maggio, 2	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00221740368	comuneconcordia@cert.comune.concordia.mo.it	Pec	info@comune.concordia.mo.it	Altro	null	null	null	null	null	null					
c_c952	Comune di Concorezzo	Concorezzo	SABINA MARIA	RICAPITO	20863	MB	Lombardia	www.comune.concorezzo.mb.it	DELLA PACE	Segretario	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	03032720157	protocollo@comune.concorezzo.mb.legalmail.it	Pec	segreteria@comune.concorezzo.mb.it	Altro	null	null	null	null	null	null					
c_c954	Comune di Condofuri	Condofuri	Tommaso	Iaria	89030	RC	Calabria	www.comune.condofuri.rc.it	Via Croce, 1	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00162630800	protocollo.condofuri@asmepec.it	Pec	null	null	null	null	null	null	null	null					
c_c955	Comune di Condove	Condove	Jacopo	Suppo	10055	TO	Piemonte	www.comune.condove.to.it	Piazza Martiri Della Liberta', 7	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	01468460017	comune.condove.to@legalmail.it	Pec	protocollo@comune.condove.to.it	Altro	null	null	null	null	null	null					
c_c956	Comune di Condro'	Condrò	Giuseppe Pietro	Catanese	98040	ME	Sicilia	www.comune.condro.me.it	Via Roma, 42	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni	PA	S	82001280831	protocollo.condro@pec.it	Pec	ufficioragioneria@comune.condro.me.it	Altro	null	null	null	null	null	null	https://www.facebook.com/comunecondro				
c_c957	Comune di Conegliano	Conegliano	Fabio	Chies	31015	TV	Veneto	www.comune.conegliano.tv.it	Piazza Cima, 8	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	82002490264	pec@comuneconegliano.legalmail.it	Pec	protocollo@comune.conegliano.tv.it	Altro	null	null	null	null	null	null					
c_c958	Comune di Confienza	Confienza	Michele	Zanotti Fragonara	27030	PV	Lombardia	www.comune.confienza.pv.it	Corso V. Emanuele, 24	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	83000950184	confienza@postemailcertificata.it	Pec	anagrafe@comune.confienza.pv.it	Altro	municipio@comune.confienza.pv.it	Altro	ragioneria@comune.confienza.pv.it	Altro	null	null					
c_c959	Comune di Configni	Configni	Roberto	Bufaloni	02040	RI	Lazio	www.halleyweb.com/c057024/hh/index.php?jvs=0&acc=1	Piazza Vittorio Veneto, 1	Responsabile Servizio	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00113110571	tributi.ragioneria.configni@anutel.it	Pec	configni.rag@tin.it	Altro	null	null	null	null	null	null					
c_c960	Comune di Conflenti	Conflenti	Giovanni	Farina	88040	CZ	Calabria	www.comuneconflenti.it	Via Marconi	Segretario	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00238090799	comuneconflenti@asmepec.it	Pec	null	null	null	null	null	null	null	null					
c_c962	Comune di Coniolo	Coniolo	Arles	Garelli	15030	AL	Piemonte	www.comune.coniolo.al.it	Via Dalmazio Birago 13	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00449070069	coniolo@pcert.it	Pec	info@comune.coniolo.al.it	Altro	null	null	null	null	null	null					
c_c963	Comune di Conselice	Conselice	Paola	Pula	48017	RA	Emilia-Romagna	www.comune.conselice.ra.it	Via Garibaldi, 14	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00203130398	pg.comune.conselice.ra.it@legalmail.it	Pec	demografico.conselice@cert.unione.labassaromagna.it	Pec	segreteria@comune.conselice.ra.it	Altro	null	null	null	null	https://www.facebook.com/comuneconselice/		https://www.youtube.com/channel/UCTaxWtlxZeKk-Z8Pzc-Qmsw		
c_c964	Comune di Conselve	Conselve	Maria Alberta	BOCCARDO	35026	PD	Veneto	www.comune.conselve.pd.it	Piazza XX Settembre 32	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	80009330285	affari.generali@pec.comune.conselve.pd.it	Pec	admin.ced@comune.conselve.pd.it	Altro	null	null	null	null	null	null					
c_c968	Comune di Contessa Entellina	Contessa Entellina	Leonardo	Spera	90030	PA	Sicilia	https://www.comune.contessaentellina.pa.it/	Cortile Municipio, 4	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	84000150825	comunecontessaentellina@pecsicilia.it	Pec	null	null	null	null	null	null	null	null					
c_c969	Comune di Contigliano	Contigliano	Paolo	Lancia	02043	RI	Lazio	www.comune.contigliano.ri.it	Via Del Municipio, 3	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00109090571	sedebassa@legalmail.it	Pec	null	null	null	null	null	null	null	null	https://www.facebook.com/comunecontigliano/				
c_c971	Comune di Contrada	Contrada	Filomena	Del Gaizo	83020	AV	Campania	www.comune.contrada.av.it	Via Luigi Bruno 79	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	80001930645	protocollo.contrada@asmepec.it	Pec	protocollo@comune.contrada.av.it	Altro	null	null	null	null	null	null	https://www.facebook.com/contrada	https://www.twitter.com/contrada	https://www.youtube.com/contrada		
c_c972	Comune di Colonnella	Colonnella	Leandro	POLLASTRELLI	64010	TE	Abruzzo	www.comune.colonnella.te.it	Via Roma, 2	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	82001560679	comune.colonnella@pec.it	Pec	null	null	null	null	null	null	null	null					
c_c9722	Comune di Controguerra	Controguerra	FRANCO	CARLETTA	64010	TE	Abruzzo	www.comune.controguerra.te.it	Via Giovanni Amadio N. 2	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	82001760675	UFFPROTCOMUNECONTROGUERRA@POSTECERT.IT	Pec	null	null	null	null	null	null	null	null					
c_c973	Comune di Controne	Controne	Nicola	Pastore	84020	SA	Campania	www.comune.controne.sa.it	Piazza Umberto I	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	82002430658	anagrafe.controne@asmepec.it	Pec	null	null	null	null	null	null	null	null					
c_c974	Comune di Contursi Terme	Contursi Terme	Graziano	Lardo	84024	SA	Campania	www.comune.contursiterme.sa.it	Piazza Garibaldi	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	82001930658	comune.contursiterme@asmepec.it	Pec	null	null	null	null	null	null	null	null					
c_c975	Comune di Conversano	Conversano	Vincenzo	Teofilo	70014	BA	Puglia	www.comune.conversano.ba.it	Piazza venti settembre, 25	Direttore generale	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00812180727	protocollogenerale.comune.conversano.ba@pec.rupar.puglia.it	Pec	areademografica.comune.conversano@pec.rupar.puglia.it	Pec	null	null	null	null	null	null					
c_c976	Comune di Conza della Campania	Conza della Campania	Luigi	Ciccone	83040	AV	Campania	www.comune.conzadellacampania.av.it	Piazza Municipio	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00232380642	uff.amm@pec.comuneconzadellacampania.it	Pec	null	null	null	null	null	null	null	null					
c_c977	Comune di Conzano	Conzano	Emanuele	Demaria	15030	AL	Piemonte	www.comune.conzano.al.it	Piazza Australia, 5	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00451640064	protocollo@pec.comune.conzano.al.it	Pec	null	null	null	null	null	null	null	null					
c_c978	Comune di Copertino	Copertino	Milva	Marra	73043	LE	Puglia	www.comune.copertino.le.it	Via Malta, 10	Dirigente Affari Generali e Finanziari	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	80008830756	comunecopertino@pec.rupar.puglia.it	Pec	info@comune.copertino.le.it	Altro	null	null	null	null	null	null					
c_c979	Comune di Copiano	Copiano	Andrea	Itraloni	27010	PV	Lombardia	www.comune.copiano.pv.it	Piazza Municipio, 1	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00475470183	comune.copiano@pec.regione.lombardia.it	Pec	ufficioragioneria@comune.copiano.pv.it	Altro	null	null	null	null	null	null					
c_c980	Comune di Copparo	Copparo	Fabrizio	Pagnoni	44034	FE	Emilia-Romagna	www.comune.copparo.fe.it	Via Roma, 28	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00053930384	comune.copparo@cert.comune.copparo.fe.it	Pec	null	null	null	null	null	null	null	null					
c_c982	Comune di Corana	Corana	Balduzzi	Vittorio	27050	PV	Lombardia	www.comune.corana.pv.it	Piazza Vittorio Emanuele II, 3	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	86003410189	comune.corana@legalpec.it	Pec	info@comune.corana.pv.it	Altro	null	null	null	null	null	null					
c_c983	Comune di Corato	Corato	Corrado Nicola	DE BENEDITTIS	70033	BA	Puglia	www.comune.corato.ba.it	Piazza Matteotti, 7	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	83001590724	protocollo@pec.comune.corato.ba.it	Pec	info@comune.corato.ba.it	Altro	null	null	null	null	null	null					
c_c984	Comune di Corbara	Corbara	Pietro	Pentangelo	84010	SA	Campania	www.comune.corbara.sa.it	Via Tenente Lignola 1	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00335600656	protocollo.corbara@asmepec.it	Pec	null	null	null	null	null	null	null	null					
c_c986	Comune di Corbetta	Corbetta	Marco	Ballarini	20011	MI	Lombardia	www.comune.corbetta.mi.it	Via Carlo Cattaneo 25	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	03122360153	comune.corbetta@postemailcertificata.it	Pec	settore.aagg@comune.corbetta.mi.it	Altro	ufficioprotocollo@comune.corbetta.mi.it	Altro	null	null	null	null					
c_c987	Comune di Corbola	Corbola	Michele	Domeneghetti	45015	RO	Veneto	www.comune.corbola.ro.it/web/corbola	Piazza Martiri, 107	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	81000290296	comune.corbola.ro@legalmail.it	Pec	null	null	null	null	null	null	null	null					
c_c988	Comune di Corchiano	Corchiano	Paolo	Parretti	01030	VT	Lazio	www.comune.corchiano.vt.it	Piazza Del Bersagliere, 1	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00171190564	comunedicorchiano@legalmail.it	Pec	null	null	null	null	null	null	null	null					
c_c990	Comune di Corciano	Corciano	Cristian	Betti	06073	PG	Umbria	www.comune.corciano.pg.it	Corso Cardinale Rotelli, 21	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00430370544	comune.corciano@postacert.umbria.it	Pec	null	null	null	null	null	null	null	null	https://www.facebook.com/ComunediCorciano		https://www.youtube.com/user/ComuneCorciano		
c_c991	Comune di Cordenons	Cordenons	ANDREA	DELLE VEDOVE	33084	PN	Friuli-Venezia Giulia	www.comune.cordenons.pn.it	Piazza Della Vittoria, 1	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00142410935	comune.cordenons@legalmail.it	Pec	null	null	null	null	null	null	null	null					
c_c992	Comune di Cordignano	Cordignano	Mario	Tavian	31016	TV	Veneto	www.comune.cordignano.tv.it	Via Vittorio Veneto, 2	Responsabile area	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	84000790265	comune.cordignano@halleycert.it	Pec	posta@comune.cordignano.tv.it	Altro	null	null	null	null	null	null					
c_c993	Comune di Cordovado	Cordovado	Ornella	Papais	33075	PN	Friuli-Venezia Giulia	www.comune.cordovado.pn.it	Piazza Cecchini, 24	Coordinatore Area Finanziaria Amministrativa	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	80005330933	comune.cordovado@certgov.fvg.it	Pec	personale@com-cordovado.regione.fvg.it	Altro	ragioneria@com-cordovado.regione.fvg.it	Altro	null	null	null	null					
c_c995	Comune di Coreglia Ligure	Coreglia Ligure	Elio	Cuneo	16040	GE	Liguria	www.comune.coreglialigure.ge.it	Piazza Guido Guainazzo 1	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00928950104	PROTOCOLLO@PEC.COMUNE.COREGLIALIGURE.GE.IT	Pec	null	null	null	null	null	null	null	null					
c_c996	Comune di Coreglia Antelminelli	Coreglia Antelminelli	Marco	Remaschi	55025	LU	Toscana	www.comune.coreglia.lu.it	Piazza Antelminelli, 8	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00357880467	comune.coreglia.ant@postacert.toscana.it	Pec	info@comune.coreglia.lu.it	Altro	servizidemografici.coreglia.ant@postacert.toscana.it	Pec	null	null	null	null					
c_c998	Comune di Coreno Ausonio	Coreno Ausonio	FRANCESCO	VALENTE	03040	FR	Lazio	comune.corenoausonio.fr.it	Piazza Umberto I	Responsabile del Servizio Economico - Finanziario	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	81003630605	comune.corenoausonio.fr@messaggipec.it	Pec	amministrativo@comune.corenoausonio.fr.it	Altro	ragioneria@comune.corenoausonio.fr.it	Altro	segretario@comune.corenoausonio.fr.it	Altro	sindaco@comune.corenoausonio.fr.it	Altro					
c_cp112	Comune di Castelfranco Piandisco'	Castelfranco Piandiscò	Enzo	Cacioli	52026	AR	Toscana	www.castelfrancopiandisco.it	Piazza V. Emanuele, 30	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	02166020517	protocollo@pec.comune.castelfranco-piandisco.ar.it	Pec	null	null	null	null	null	null	null	null	https://www.facebook.com/comunedicastelfrancopiandisco				
c_csapz	Comune di Castronuovo di Sant'Andrea	Castronuovo di Sant'Andrea	ANTONIO	BULFARO	85030	PZ	Basilicata	www.comune.castronuovo.pz.it	Via Giardino	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	82000350767	comune.castronuovo@pec.it	Pec	uff_ragioneria@tiscali.it	Altro	null	null	null	null	null	null					
c_d003	Comune di Cori	Cori	Daniela	De Giuli	04010	LT	Lazio	www.comune.cori.lt.it	Via Della Liberta', 36	Responsabile Area Economico Finanziaria	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00106170590	protocollocomunedicori@pec.it	Pec	ragioneria@comune.cori.lt.it	Altro	null	null	null	null	null	null					
c_d004	Comune di Coriano	Coriano	Domenica	Spinelli	47853	RN	Emilia-Romagna	www.comune.coriano.rn.it	Piazza Mazzini, 15	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00616520409	comune.coriano@legalmail.it	Pec	null	null	null	null	null	null	null	null					
c_d006	Comune di Corigliano d'otranto	Corigliano d'Otranto	Addolorata Anna	MANTI	73022	LE	Puglia	comune.corigliano.le.it	Via Ferrovia,10	Sindaca	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	83001150750	ambiente.edilizia.corigliano.le@pec.rupar.puglia.it	Pec	edilizia.ambiente@comune.corigliano.le.it	Altro	null	null	null	null	null	null					
c_d007	Comune di Corinaldo	Corinaldo	Matteo	Pincipi	60013	AN	Marche	www.corinaldo.it	Via Del Corso, 9	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00106410426	comune.corinaldo@mypec.eu	Pec	comune.corinaldo@provincia.an.it	Altro	comune.corinaldo@provincia.ancona.it	Altro	null	null	null	null					
c_d008	Comune di Corio	Corio	Maria Susanna	Costa Frola	10070	TO	Piemonte	www.comune.corio.to.it	Piazza Municipio, 5	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	83002510010	info@pec.comune.corio.to.it	Pec	info@comune.corio.to.it	Altro	null	null	null	null	null	null					
